SchoolID,School,District,SchoolType,Enrollment,No_of_Program,FrRedLnch_PercentEligible,PercentofStudentsNotChronicallyAbsent,Subject,ParticipationRate2014to2015,PercentageMeetsORExceeds2014to2015
1130,Echo Shaw Elementary School,Forest Grove SD 15,E,336,4,86.61,93.7,Mathematics,100,39
3361,Eddyville Charter School,Lincoln County SD,H,208,1,57.69,70.1,English Language Arts,97.5,45.3
3361,Eddyville Charter School,Lincoln County SD,H,208,1,57.69,70.1,Mathematics,97.5,25.2
3361,Eddyville Charter School,Lincoln County SD,H,208,1,57.69,70.1,Science,100,72.9
1774,Edgewood Community Elementary School,Eugene SD 4J,E,386,2,28.76,85.6,English Language Arts,98.2,68.2
1774,Edgewood Community Elementary School,Eugene SD 4J,E,386,2,28.76,85.6,Mathematics,97.7,61.6
1774,Edgewood Community Elementary School,Eugene SD 4J,E,386,2,28.76,85.6,Science,98.8,81
510,Edison Elementary School,Eugene SD 4J,E,345,4,31.01,90.8,English Language Arts,78.6,73.1
510,Edison Elementary School,Eugene SD 4J,E,345,4,31.01,90.8,Mathematics,79.1,60.7
510,Edison Elementary School,Eugene SD 4J,E,345,4,31.01,90.8,Science,63.3,88.9
1142,Edward Byrom Elementary School,Tigard-Tualatin SD 23J,E,527,1,18.22,95,English Language Arts,98.5,74.7
1142,Edward Byrom Elementary School,Tigard-Tualatin SD 23J,E,527,1,18.22,95,Mathematics,98.2,64.6
1142,Edward Byrom Elementary School,Tigard-Tualatin SD 23J,E,527,1,18.22,95,Science,98.8,87.7
1217,Edwards Elementary School,Newberg SD 29J,E,444,2,68.24,94.5,English Language Arts,99.5,48
1217,Edwards Elementary School,Newberg SD 29J,E,444,2,68.24,94.5,Mathematics,98.9,40.4
1217,Edwards Elementary School,Newberg SD 29J,E,444,2,68.24,94.5,Science,98.4,51.7
4730,Edy Ridge Elementary School,Sherwood SD 88J,E,675,0,12.44,94.2,English Language Arts,99.2,75
4730,Edy Ridge Elementary School,Sherwood SD 88J,E,675,0,12.44,94.2,Mathematics,99.2,65.6
4730,Edy Ridge Elementary School,Sherwood SD 88J,E,675,0,12.44,94.2,Science,99.2,91.5
4005,El Puente,North Clackamas SD 12,E,201,1,55.22,87.8,English Language Arts,97.3,53.5
4005,El Puente,North Clackamas SD 12,E,201,1,55.22,87.8,Mathematics,98.6,37.5
4005,El Puente,North Clackamas SD 12,E,201,1,55.22,87.8,Science,100,75
1083,Elgin High School,Elgin SD 23,H,112,1,51.79,72.7,English Language Arts,100,63.6
1083,Elgin High School,Elgin SD 23,H,112,1,51.79,72.7,Mathematics,100,27.3
1083,Elgin High School,Elgin SD 23,H,112,1,51.79,72.7,Science,95.5,52.4
546,Elizabeth Page Elementary School,Springfield SD 19,E,411,4,72.99,90,English Language Arts,99.5,53.6
546,Elizabeth Page Elementary School,Springfield SD 19,E,411,4,72.99,90,Mathematics,99.5,46.4
546,Elizabeth Page Elementary School,Springfield SD 19,E,411,4,72.99,90,Science,100,61.4
1308,Elk Meadow Elementary School,Bend-LaPine Administrative SD 1,E,514,3,52.53,90.7,English Language Arts,99.2,64.5
1308,Elk Meadow Elementary School,Bend-LaPine Administrative SD 1,E,514,3,52.53,90.7,Mathematics,98.5,52.1
1308,Elk Meadow Elementary School,Bend-LaPine Administrative SD 1,E,514,3,52.53,90.7,Science,100,77.3
302,Elkton Charter School,Elkton SD 34,H,256,2,17.58,85.8,English Language Arts,96.7,55.8
302,Elkton Charter School,Elkton SD 34,H,256,2,17.58,85.8,Mathematics,96.1,42.5
302,Elkton Charter School,Elkton SD 34,H,256,2,17.58,85.8,Science,96.8,75.4
563,Elmira Elementary School,Fern Ridge SD 28J,E,252,1,50,88.2,English Language Arts,97.9,42.6
563,Elmira Elementary School,Fern Ridge SD 28J,E,252,1,50,88.2,Mathematics,99.3,42
563,Elmira Elementary School,Fern Ridge SD 28J,E,252,1,50,88.2,Science,100,64.8
567,Elmira High School,Fern Ridge SD 28J,H,441,1,46.26,83.9,English Language Arts,98.9,80.5
567,Elmira High School,Fern Ridge SD 28J,H,441,1,46.26,83.9,Mathematics,100,40.9
567,Elmira High School,Fern Ridge SD 28J,H,441,1,46.26,83.9,Science,100,51.1
1162,Elmonica Elementary School,Beaverton SD 48J,E,586,4,46.59,92.6,English Language Arts,99.3,58.5
1162,Elmonica Elementary School,Beaverton SD 48J,E,586,4,46.59,92.6,Mathematics,97.4,60.3
1162,Elmonica Elementary School,Beaverton SD 48J,E,586,4,46.59,92.6,Science,100,77.3
1326,Elton Gregory Middle School,Redmond SD 2J,M,574,3,63.94,83.6,English Language Arts,99.1,54.1
1326,Elton Gregory Middle School,Redmond SD 2J,M,574,3,63.94,83.6,Mathematics,98,39.9
1326,Elton Gregory Middle School,Redmond SD 2J,M,574,3,63.94,83.6,Science,99,64.4
3991,Emerson School,Portland SD 1J,E,142,1,,95,English Language Arts,97.1,80.6
3991,Emerson School,Portland SD 1J,E,142,1,,95,Mathematics,97.1,74.6
3991,Emerson School,Portland SD 1J,E,142,1,,95,Science,,95
736,Englewood Elementary School,Salem-Keizer SD 24J,E,380,2,71.32,82.7,English Language Arts,100,37.6
736,Englewood Elementary School,Salem-Keizer SD 24J,E,380,2,71.32,82.7,Mathematics,100,42.5
736,Englewood Elementary School,Salem-Keizer SD 24J,E,380,2,71.32,82.7,Science,100,72.1
4129,Ensworth Elementary School,Bend-LaPine Administrative SD 1,E,242,3,71.49,86.2,English Language Arts,100,56.1
4129,Ensworth Elementary School,Bend-LaPine Administrative SD 1,E,242,3,71.49,86.2,Mathematics,100,50.5
4129,Ensworth Elementary School,Bend-LaPine Administrative SD 1,E,242,3,71.49,86.2,Science,100,56.7
1090,Enterprise Elementary School,Enterprise SD 21,E,197,1,41.62,78.6,English Language Arts,100,59.2
1090,Enterprise Elementary School,Enterprise SD 21,E,197,1,41.62,78.6,Mathematics,100,32.5
1090,Enterprise Elementary School,Enterprise SD 21,E,197,1,41.62,78.6,Science,,95
1091,Enterprise High School,Enterprise SD 21,H,185,1,36.22,86.4,English Language Arts,98.8,75.6
1091,Enterprise High School,Enterprise SD 21,H,185,1,36.22,86.4,Mathematics,98.8,39
1091,Enterprise High School,Enterprise SD 21,H,185,1,36.22,86.4,Science,,95
4505,Eola Hills Charter School,Amity SD 4J,H,52,0,,47.7,English Language Arts,89.7,7.7
4505,Eola Hills Charter School,Amity SD 4J,H,52,0,,47.7,Mathematics,86.2,8
4505,Eola Hills Charter School,Amity SD 4J,H,52,0,,47.7,Science,100,22.2
1161,Errol Hassell Elementary School,Beaverton SD 48J,E,486,1,34.36,88.6,English Language Arts,97.9,58.3
1161,Errol Hassell Elementary School,Beaverton SD 48J,E,486,1,34.36,88.6,Mathematics,97.9,60.4
1161,Errol Hassell Elementary School,Beaverton SD 48J,E,486,1,34.36,88.6,Science,98.6,84.5
4760,Estacada Early College,Estacada SD 108,H,613,0,,95,English Language Arts,89,61.2
4760,Estacada Early College,Estacada SD 108,H,613,0,,95,Mathematics,88.6,30.9
4760,Estacada Early College,Estacada SD 108,H,613,0,,95,Science,89,48.9
135,Estacada High School,Estacada SD 108,H,583,1,38.59,78.2,English Language Arts,93.4,78.1
135,Estacada High School,Estacada SD 108,H,583,1,38.59,78.2,Mathematics,92.7,28.3
135,Estacada High School,Estacada SD 108,H,583,1,38.59,78.2,Science,91.3,72.2
134,Estacada Junior High School,Estacada SD 108,M,241,1,52.7,77.5,English Language Arts,99.2,51.1
134,Estacada Junior High School,Estacada SD 108,M,241,1,52.7,77.5,Mathematics,98.7,20.1
134,Estacada Junior High School,Estacada SD 108,M,241,1,52.7,77.5,Science,95.7,64.5
4670,Estacada Web Academy,Estacada SD 108,H,396,1,,95,English Language Arts,88.2,47.6
4670,Estacada Web Academy,Estacada SD 108,H,396,1,,95,Mathematics,87.1,16
4670,Estacada Web Academy,Estacada SD 108,H,396,1,,95,Science,90,50
537,Eugene Education Options,Eugene SD 4J,H,310,1,30.32,54.9,English Language Arts,10.6,71.4
537,Eugene Education Options,Eugene SD 4J,H,310,1,30.32,54.9,Mathematics,,
537,Eugene Education Options,Eugene SD 4J,H,310,1,30.32,54.9,Science,,
714,Eugene Field Elementary School,Silver Falls SD 4J,E,467,3,51.82,83,English Language Arts,99.2,36.4
714,Eugene Field Elementary School,Silver Falls SD 4J,E,467,3,51.82,83,Mathematics,98.4,45
443,Evergreen Elementary School,Three Rivers/Josephine County SD,E,446,2,84.53,72.4,English Language Arts,99.5,43.8
443,Evergreen Elementary School,Three Rivers/Josephine County SD,E,446,2,84.53,72.4,Mathematics,99,39.6
443,Evergreen Elementary School,Three Rivers/Josephine County SD,E,446,2,84.53,72.4,Science,100,73
718,Evergreen Elementary School,Silver Falls SD 4J,E,77,1,,95,English Language Arts,100,78.3
718,Evergreen Elementary School,Silver Falls SD 4J,E,77,1,,95,Mathematics,100,65.2
718,Evergreen Elementary School,Silver Falls SD 4J,E,77,1,,95,Science,100,93.3
1197,Evergreen Jr High School,Hillsboro SD 1J,M,842,1,41.21,85.7,English Language Arts,98.9,52.5
1197,Evergreen Jr High School,Hillsboro SD 1J,M,842,1,41.21,85.7,Mathematics,98.3,44.2
1197,Evergreen Jr High School,Hillsboro SD 1J,M,842,1,41.21,85.7,Science,99.5,66.7
1218,Ewing Young Elementary School,Newberg SD 29J,E,210,1,20,95,English Language Arts,96.7,66.7
1218,Ewing Young Elementary School,Newberg SD 29J,E,210,1,20,95,Mathematics,96.7,70.1
1218,Ewing Young Elementary School,Newberg SD 29J,E,210,1,20,95,Science,100,84.8
751,Eyre Elementary School,Salem-Keizer SD 24J,E,598,2,80.27,81.7,English Language Arts,98.9,36.8
751,Eyre Elementary School,Salem-Keizer SD 24J,E,598,2,80.27,81.7,Mathematics,98.9,40.6
751,Eyre Elementary School,Salem-Keizer SD 24J,E,598,2,80.27,81.7,Science,98.7,54.2
584,Fairfield Elementary School,Bethel SD 52,E,314,2,86.94,85.1,English Language Arts,98.7,45.5
584,Fairfield Elementary School,Bethel SD 52,E,314,2,86.94,85.1,Mathematics,99.4,38.2
584,Fairfield Elementary School,Bethel SD 52,E,314,2,86.94,85.1,Science,100,51.2
945,Fairview Elementary School,Reynolds SD 7,E,386,5,73.32,77.4,English Language Arts,98.5,36.5
945,Fairview Elementary School,Reynolds SD 7,E,386,5,73.32,77.4,Mathematics,98,29.1
945,Fairview Elementary School,Reynolds SD 7,E,386,5,73.32,77.4,Science,96.7,30.5
4848,Falcon Heights Academy,Klamath County SD,H,87,0,,,English Language Arts,90.3,29.6
4848,Falcon Heights Academy,Klamath County SD,H,87,0,,,Mathematics,,5
4848,Falcon Heights Academy,Klamath County SD,H,87,0,,,Science,90.3,21.4
1005,Falls City Elementary School,Falls City SD 57,E,97,2,70.1,81.6,English Language Arts,97.1,26.9
1005,Falls City Elementary School,Falls City SD 57,E,97,2,70.1,81.6,Mathematics,95.7,18.2
1005,Falls City Elementary School,Falls City SD 57,E,97,2,70.1,81.6,Science,86.4,47.4
1006,Falls City High School,Falls City SD 57,H,46,1,,65.9,English Language Arts,94.1,68.8
1006,Falls City High School,Falls City SD 57,H,46,1,,65.9,Mathematics,88.2,26.7
1006,Falls City High School,Falls City SD 57,H,46,1,,65.9,Science,88.2,66.7
1339,Family School,Eugene SD 4J,E,163,4,,80,English Language Arts,95.4,55.4
1339,Family School,Eugene SD 4J,E,163,4,,80,Mathematics,90.8,45.6
1339,Family School,Eugene SD 4J,E,163,4,,80,Science,95.7,59.1
1189,Farmington View Elementary School,Hillsboro SD 1J,E,281,2,34.52,95,English Language Arts,95.3,61.7
1189,Farmington View Elementary School,Hillsboro SD 1J,E,281,2,34.52,95,Mathematics,95.3,54.9
1189,Farmington View Elementary School,Hillsboro SD 1J,E,281,2,34.52,95,Science,100,82.9
847,Faubion Elementary School,Portland SD 1J,E,491,3,77.39,86.2,English Language Arts,87.8,34.9
847,Faubion Elementary School,Portland SD 1J,E,491,3,77.39,86.2,Mathematics,87.4,17.1
847,Faubion Elementary School,Portland SD 1J,E,491,3,77.39,86.2,Science,89.8,57
1235,Faulconer-Chapman School,Sheridan SD 48J,E,586,2,82.25,80.7,English Language Arts,97.9,21.8
1235,Faulconer-Chapman School,Sheridan SD 48J,E,586,2,82.25,80.7,Mathematics,97.9,21
1235,Faulconer-Chapman School,Sheridan SD 48J,E,586,2,82.25,80.7,Science,100,30.6
470,Ferguson Elementary School,Klamath County SD,E,455,4,63.08,82.6,English Language Arts,100,42.1
470,Ferguson Elementary School,Klamath County SD,E,455,4,63.08,82.6,Mathematics,100,40.8
470,Ferguson Elementary School,Klamath County SD,E,455,4,63.08,82.6,Science,98.4,70
3986,Fern Hill Elementary School,Forest Grove SD 15,E,358,2,78.21,87.9,English Language Arts,99.4,21
3986,Fern Hill Elementary School,Forest Grove SD 15,E,358,2,78.21,87.9,Mathematics,99.4,18.5
564,Fern Ridge Middle School,Fern Ridge SD 28J,M,307,1,49.51,83.1,English Language Arts,99.4,44.3
564,Fern Ridge Middle School,Fern Ridge SD 28J,M,307,1,49.51,83.1,Mathematics,99,24.4
564,Fern Ridge Middle School,Fern Ridge SD 28J,M,307,1,49.51,83.1,Science,98.9,43.5
1041,Ferndale Elementary School,Milton-Freewater Unified SD 7,E,282,1,70.21,95,English Language Arts,97.8,32.3
1041,Ferndale Elementary School,Milton-Freewater Unified SD 7,E,282,1,70.21,95,Mathematics,97.1,22.7
1041,Ferndale Elementary School,Milton-Freewater Unified SD 7,E,282,1,70.21,95,Science,98,58
357,Fields Elementary School,South Harney SD 33,E,13,1,,72.7,English Language Arts,,
357,Fields Elementary School,South Harney SD 33,E,13,1,,72.7,Mathematics,,
357,Fields Elementary School,South Harney SD 33,E,13,1,,72.7,Science,,
1370,Findley Elementary,Beaverton SD 48J,E,818,1,5.5,95,English Language Arts,99.6,88.3
1370,Findley Elementary,Beaverton SD 48J,E,818,1,5.5,95,Mathematics,99.3,89.9
1370,Findley Elementary,Beaverton SD 48J,E,818,1,5.5,95,Science,99.4,93.5
1163,Fir Grove Elementary School,Beaverton SD 48J,E,508,1,53.94,87.6,English Language Arts,98.5,50.2
1163,Fir Grove Elementary School,Beaverton SD 48J,E,508,1,53.94,87.6,Mathematics,97.7,44.6
1163,Fir Grove Elementary School,Beaverton SD 48J,E,508,1,53.94,87.6,Science,98.9,55.3
270,Fir Grove Elementary School,Douglas County SD 4,E,315,4,81.59,80.8,English Language Arts,100,52.5
270,Fir Grove Elementary School,Douglas County SD 4,E,315,4,81.59,80.8,Mathematics,100,43.9
270,Fir Grove Elementary School,Douglas County SD 4,E,315,4,81.59,80.8,Science,100,75.6
101,Firwood Elementary School,Oregon Trail SD 46,E,476,1,41.81,88.2,English Language Arts,97.4,56.9
101,Firwood Elementary School,Oregon Trail SD 46,E,476,1,41.81,88.2,Mathematics,97.4,46.7
101,Firwood Elementary School,Oregon Trail SD 46,E,476,1,41.81,88.2,Science,98.7,77.8
1181,Five Oaks Middle School,Beaverton SD 48J,M,1020,1,61.08,84.1,English Language Arts,94.8,47.5
1181,Five Oaks Middle School,Beaverton SD 48J,M,1020,1,61.08,84.1,Mathematics,95.1,39.9
1181,Five Oaks Middle School,Beaverton SD 48J,M,1020,1,61.08,84.1,Science,,
444,Fleming Middle School,Three Rivers/Josephine County SD,M,382,1,58.38,81.1,English Language Arts,99.2,62.1
444,Fleming Middle School,Three Rivers/Josephine County SD,M,382,1,58.38,81.1,Mathematics,99.5,39.6
444,Fleming Middle School,Three Rivers/Josephine County SD,M,382,1,58.38,81.1,Science,100,75.9
981,Floyd Light Middle School,David Douglas SD 40,M,790,2,77.85,82.8,English Language Arts,99.2,51.4
981,Floyd Light Middle School,David Douglas SD 40,M,790,2,77.85,82.8,Mathematics,99.5,41.1
981,Floyd Light Middle School,David Douglas SD 40,M,790,2,77.85,82.8,Science,99.6,57
4595,Forest Grove Community School,Forest Grove SD 15,E,197,1,25.89,88.4,English Language Arts,98,64.9
4595,Forest Grove Community School,Forest Grove SD 15,E,197,1,25.89,88.4,Mathematics,94.7,46.9
4595,Forest Grove Community School,Forest Grove SD 15,E,197,1,25.89,88.4,Science,100,76
1134,Forest Grove High School,Forest Grove SD 15,H,1892,1,50.58,83.7,English Language Arts,89.2,41.7
1134,Forest Grove High School,Forest Grove SD 15,H,1892,1,50.58,83.7,Mathematics,88,25.5
1134,Forest Grove High School,Forest Grove SD 15,H,1892,1,50.58,83.7,Science,92.2,51.2
53,Forest Hills Elementary School,Lake Oswego SD 7J,E,448,3,,95,English Language Arts,98.5,86.8
53,Forest Hills Elementary School,Lake Oswego SD 7J,E,448,3,,95,Mathematics,98.2,76.6
53,Forest Hills Elementary School,Lake Oswego SD 7J,E,448,3,,95,Science,100,93.8
2413,Forest Park Elementary School,Portland SD 1J,E,489,1,,93.8,English Language Arts,99,84.6
2413,Forest Park Elementary School,Portland SD 1J,E,489,1,,93.8,Mathematics,99,85.6
2413,Forest Park Elementary School,Portland SD 1J,E,489,1,,93.8,Science,99,90.6
3529,Forest Ridge Elementary School,Salem-Keizer SD 24J,E,239,1,45.19,90.5,English Language Arts,100,62.8
3529,Forest Ridge Elementary School,Salem-Keizer SD 24J,E,239,1,45.19,90.5,Mathematics,100,54.3
3529,Forest Ridge Elementary School,Salem-Keizer SD 24J,E,239,1,45.19,90.5,Science,100,88.6
1205,Fossil Charter School,Fossil SD 21J,H,264,1,18.56,93.6,English Language Arts,97.2,63.6
1205,Fossil Charter School,Fossil SD 21J,H,264,1,18.56,93.6,Mathematics,97.2,36.4
1205,Fossil Charter School,Fossil SD 21J,H,264,1,18.56,93.6,Science,98.1,82.7
662,Foster Elementary School,Sweet Home SD 55,E,265,2,73.96,74.6,English Language Arts,97.5,43.6
662,Foster Elementary School,Sweet Home SD 55,E,265,2,73.96,74.6,Mathematics,98.1,24.8
662,Foster Elementary School,Sweet Home SD 55,E,265,2,73.96,74.6,Science,100,80.4
738,Four Corners Elementary School,Salem-Keizer SD 24J,E,521,5,87.91,77.8,English Language Arts,99.6,27
738,Four Corners Elementary School,Salem-Keizer SD 24J,E,521,5,87.91,77.8,Mathematics,99.6,16.4
738,Four Corners Elementary School,Salem-Keizer SD 24J,E,521,5,87.91,77.8,Science,100,34.6
4040,Four Rivers Community School,Oregon Department of Education,E,252,2,78.57,93.5,English Language Arts,100,43.9
4040,Four Rivers Community School,Oregon Department of Education,E,252,2,78.57,93.5,Mathematics,100,25.5
4040,Four Rivers Community School,Oregon Department of Education,E,252,2,78.57,93.5,Science,100,65.4
911,Franklin High School,Portland SD 1J,H,1550,0,53.94,71.9,English Language Arts,91.2,77.5
911,Franklin High School,Portland SD 1J,H,1550,0,53.94,71.9,Mathematics,72,34
911,Franklin High School,Portland SD 1J,H,1550,0,53.94,71.9,Science,75.7,56
1322,Franklin School,Corvallis SD 509J,E,356,4,26.12,90.9,English Language Arts,99.6,83
1322,Franklin School,Corvallis SD 509J,E,356,4,26.12,90.9,Mathematics,98.5,74.8
1322,Franklin School,Corvallis SD 509J,E,356,4,26.12,90.9,Science,100,83.1
4641,Free Orchards Elementary School,Hillsboro SD 1J,E,438,3,69.86,95,English Language Arts,99.6,47.1
4641,Free Orchards Elementary School,Hillsboro SD 1J,E,438,3,69.86,95,Mathematics,99.6,36.2
4641,Free Orchards Elementary School,Hillsboro SD 1J,E,438,3,69.86,95,Science,98.1,44
1058,Freewater Elementary School,Milton-Freewater Unified SD 7,E,289,2,77.16,87.8,English Language Arts,99.3,37.1
1058,Freewater Elementary School,Milton-Freewater Unified SD 7,E,289,2,77.16,87.8,Mathematics,99.3,26.4
1058,Freewater Elementary School,Milton-Freewater Unified SD 7,E,289,2,77.16,87.8,Science,100,74.5
490,Fremont/Hay Elementary School,Lake County SD 7,E,335,1,60.6,85,English Language Arts,100,56.2
490,Fremont/Hay Elementary School,Lake County SD 7,E,335,1,60.6,85,Mathematics,100,49
490,Fremont/Hay Elementary School,Lake County SD 7,E,335,1,60.6,85,Science,100,87.5
1268,French Prairie Middle School,Woodburn SD 103,M,596,2,73.15,84.5,English Language Arts,99.5,32.2
1268,French Prairie Middle School,Woodburn SD 103,M,596,2,73.15,84.5,Mathematics,99.2,18.9
1268,French Prairie Middle School,Woodburn SD 103,M,596,2,73.15,84.5,Science,100,23
351,Frenchglen Elementary School,Frenchglen SD 16,E,13,1,,95,English Language Arts,100,57.1
351,Frenchglen Elementary School,Frenchglen SD 16,E,13,1,,95,Mathematics,100,28.6
445,Fruitdale Elementary School,Three Rivers/Josephine County SD,E,371,2,69.81,84.7,English Language Arts,100,62.1
445,Fruitdale Elementary School,Three Rivers/Josephine County SD,E,371,2,69.81,84.7,Mathematics,100,54.4
445,Fruitdale Elementary School,Three Rivers/Josephine County SD,E,371,2,69.81,84.7,Science,100,86.9
446,Ft Vannoy Elementary School,Three Rivers/Josephine County SD,E,254,2,56.3,88.8,English Language Arts,97.1,49.3
446,Ft Vannoy Elementary School,Three Rivers/Josephine County SD,E,254,2,56.3,88.8,Mathematics,96.4,40.6
446,Ft Vannoy Elementary School,Three Rivers/Josephine County SD,E,254,2,56.3,88.8,Science,100,70.2
271,Fullerton IV Elementary School,Douglas County SD 4,E,345,3,75.36,82.6,English Language Arts,100,31.5
271,Fullerton IV Elementary School,Douglas County SD 4,E,345,3,75.36,82.6,Mathematics,100,24.2
271,Fullerton IV Elementary School,Douglas County SD 4,E,345,3,75.36,82.6,Science,100,74.5
109,Gaffney Lane Elementary School,Oregon City SD 62,E,566,2,41.52,86,English Language Arts,99.7,53.3
109,Gaffney Lane Elementary School,Oregon City SD 62,E,566,2,41.52,86,Mathematics,98.6,50
